Observation station,Year,Month,Day,Time [Local time],Snow depth mean [cm]
Sodankylä Tähtelä,2005,7,28,00:00,-1
Sodankylä Tähtelä,2005,7,29,00:00,-1
Sodankylä Tähtelä,2005,7,30,00:00,-1
Sodankylä Tähtelä,2005,7,31,00:00,-1
Sodankylä Tähtelä,2005,8,1,00:00,-1
Sodankylä Tähtelä,2005,8,2,00:00,-1
Sodankylä Tähtelä,2005,8,3,00:00,-1
Sodankylä Tähtelä,2005,8,4,00:00,-1
Sodankylä Tähtelä,2005,8,5,00:00,-1
Sodankylä Tähtelä,2005,8,6,00:00,-1
Sodankylä Tähtelä,2005,8,7,00:00,-1
Sodankylä Tähtelä,2005,8,8,00:00,-1
Sodankylä Tähtelä,2005,8,9,00:00,-1
Sodankylä Tähtelä,2005,8,10,00:00,-1
Sodankylä Tähtelä,2005,8,11,00:00,-1
Sodankylä Tähtelä,2005,8,12,00:00,-1
Sodankylä Tähtelä,2005,8,13,00:00,-1
Sodankylä Tähtelä,2005,8,14,00:00,-1
Sodankylä Tähtelä,2005,8,15,00:00,-1
Sodankylä Tähtelä,2005,8,16,00:00,-1
Sodankylä Tähtelä,2005,8,17,00:00,-1
Sodankylä Tähtelä,2005,8,18,00:00,-1
Sodankylä Tähtelä,2005,8,19,00:00,-1
Sodankylä Tähtelä,2005,8,20,00:00,-1
Sodankylä Tähtelä,2005,8,21,00:00,-1
Sodankylä Tähtelä,2005,8,22,00:00,-1
Sodankylä Tähtelä,2005,8,23,00:00,-1
Sodankylä Tähtelä,2005,8,24,00:00,-1
Sodankylä Tähtelä,2005,8,25,00:00,-1
Sodankylä Tähtelä,2005,8,26,00:00,-1
Sodankylä Tähtelä,2005,8,27,00:00,-1
Sodankylä Tähtelä,2005,8,28,00:00,-1
Sodankylä Tähtelä,2005,8,29,00:00,-1
Sodankylä Tähtelä,2005,8,30,00:00,-1
Sodankylä Tähtelä,2005,8,31,00:00,-1
Sodankylä Tähtelä,2005,9,1,00:00,-1
Sodankylä Tähtelä,2005,9,2,00:00,-1
Sodankylä Tähtelä,2005,9,3,00:00,-1
Sodankylä Tähtelä,2005,9,4,00:00,-1
Sodankylä Tähtelä,2005,9,5,00:00,-1
Sodankylä Tähtelä,2005,9,6,00:00,-1
Sodankylä Tähtelä,2005,9,7,00:00,-1
Sodankylä Tähtelä,2005,9,8,00:00,-1
Sodankylä Tähtelä,2005,9,9,00:00,-1
Sodankylä Tähtelä,2005,9,10,00:00,-1
Sodankylä Tähtelä,2005,9,11,00:00,-1
Sodankylä Tähtelä,2005,9,12,00:00,-1
Sodankylä Tähtelä,2005,9,13,00:00,-1
Sodankylä Tähtelä,2005,9,14,00:00,-1
Sodankylä Tähtelä,2005,9,15,00:00,-1
Sodankylä Tähtelä,2005,9,16,00:00,-1
Sodankylä Tähtelä,2005,9,17,00:00,-1
Sodankylä Tähtelä,2005,9,18,00:00,-1
Sodankylä Tähtelä,2005,9,19,00:00,-1
Sodankylä Tähtelä,2005,9,20,00:00,-1
Sodankylä Tähtelä,2005,9,21,00:00,-1
Sodankylä Tähtelä,2005,9,22,00:00,-1
Sodankylä Tähtelä,2005,9,23,00:00,-1
Sodankylä Tähtelä,2005,9,24,00:00,-1
Sodankylä Tähtelä,2005,9,25,00:00,-1
Sodankylä Tähtelä,2005,9,26,00:00,-1
Sodankylä Tähtelä,2005,9,27,00:00,-1
Sodankylä Tähtelä,2005,9,28,00:00,-1
Sodankylä Tähtelä,2005,9,29,00:00,-1
Sodankylä Tähtelä,2005,9,30,00:00,-1
Sodankylä Tähtelä,2005,10,1,00:00,-1
Sodankylä Tähtelä,2005,10,2,00:00,-1
Sodankylä Tähtelä,2005,10,3,00:00,-1
Sodankylä Tähtelä,2005,10,4,00:00,-1
Sodankylä Tähtelä,2005,10,5,00:00,-1
Sodankylä Tähtelä,2005,10,6,00:00,-1
Sodankylä Tähtelä,2005,10,7,00:00,-1
Sodankylä Tähtelä,2005,10,8,00:00,-1
Sodankylä Tähtelä,2005,10,9,00:00,-1
Sodankylä Tähtelä,2005,10,10,00:00,-1
Sodankylä Tähtelä,2005,10,11,00:00,-1
Sodankylä Tähtelä,2005,10,12,00:00,-1
Sodankylä Tähtelä,2005,10,13,00:00,-1
Sodankylä Tähtelä,2005,10,14,00:00,-1
Sodankylä Tähtelä,2005,10,15,00:00,-1
Sodankylä Tähtelä,2005,10,16,00:00,-1
Sodankylä Tähtelä,2005,10,17,00:00,-1
Sodankylä Tähtelä,2005,10,18,00:00,-1
Sodankylä Tähtelä,2005,10,19,00:00,-0.7
Sodankylä Tähtelä,2005,10,20,00:00,0.3
Sodankylä Tähtelä,2005,10,21,00:00,-1
Sodankylä Tähtelä,2005,10,22,00:00,0.9
Sodankylä Tähtelä,2005,10,23,00:00,1.9
Sodankylä Tähtelä,2005,10,24,00:00,2.2
Sodankylä Tähtelä,2005,10,25,00:00,2.5
Sodankylä Tähtelä,2005,10,26,00:00,3
Sodankylä Tähtelä,2005,10,27,00:00,3
Sodankylä Tähtelä,2005,10,28,00:00,4.2
Sodankylä Tähtelä,2005,10,29,00:00,0
Sodankylä Tähtelä,2005,10,30,00:00,-1
Sodankylä Tähtelä,2005,10,31,00:00,-1
Sodankylä Tähtelä,2005,11,1,00:00,-1
Sodankylä Tähtelä,2005,11,2,00:00,-1
Sodankylä Tähtelä,2005,11,3,00:00,-1
Sodankylä Tähtelä,2005,11,4,00:00,-1
Sodankylä Tähtelä,2005,11,5,00:00,-1
Sodankylä Tähtelä,2005,11,6,00:00,-0.2
Sodankylä Tähtelä,2005,11,7,00:00,3.5
Sodankylä Tähtelä,2005,11,8,00:00,3.1
Sodankylä Tähtelä,2005,11,9,00:00,-0.1
Sodankylä Tähtelä,2005,11,10,00:00,-1
Sodankylä Tähtelä,2005,11,11,00:00,-1
Sodankylä Tähtelä,2005,11,12,00:00,-1
Sodankylä Tähtelä,2005,11,13,00:00,-1
Sodankylä Tähtelä,2005,11,14,00:00,-0.3
Sodankylä Tähtelä,2005,11,15,00:00,1.1
Sodankylä Tähtelä,2005,11,16,00:00,1.1
Sodankylä Tähtelä,2005,11,17,00:00,1.1
Sodankylä Tähtelä,2005,11,18,00:00,1.8
Sodankylä Tähtelä,2005,11,19,00:00,1.5
Sodankylä Tähtelä,2005,11,20,00:00,1.5
Sodankylä Tähtelä,2005,11,21,00:00,1.5
Sodankylä Tähtelä,2005,11,22,00:00,2.5
Sodankylä Tähtelä,2005,11,23,00:00,2.8
Sodankylä Tähtelä,2005,11,24,00:00,-0.5
Sodankylä Tähtelä,2005,11,25,00:00,15.3
Sodankylä Tähtelä,2005,11,26,00:00,33.6
Sodankylä Tähtelä,2005,11,27,00:00,31.3
Sodankylä Tähtelä,2005,11,28,00:00,27.3
Sodankylä Tähtelä,2005,11,29,00:00,31
Sodankylä Tähtelä,2005,11,30,00:00,32.1
Sodankylä Tähtelä,2005,12,1,00:00,31.6
Sodankylä Tähtelä,2005,12,2,00:00,30.3
Sodankylä Tähtelä,2005,12,3,00:00,-
Sodankylä Tähtelä,2005,12,4,00:00,27.3
Sodankylä Tähtelä,2005,12,5,00:00,27.5
Sodankylä Tähtelä,2005,12,6,00:00,-
-,2005,12,7,00:00,-
Sodankylä Tähtelä,2005,12,8,00:00,26
Sodankylä Tähtelä,2005,12,9,00:00,24.5
Sodankylä Tähtelä,2005,12,10,00:00,24.9
Sodankylä Tähtelä,2005,12,11,00:00,25.2
Sodankylä Tähtelä,2005,12,12,00:00,33.7
Sodankylä Tähtelä,2005,12,13,00:00,32.2
Sodankylä Tähtelä,2005,12,14,00:00,33.9
Sodankylä Tähtelä,2005,12,15,00:00,39.4
Sodankylä Tähtelä,2005,12,16,00:00,52.6
Sodankylä Tähtelä,2005,12,17,00:00,57.4
Sodankylä Tähtelä,2005,12,18,00:00,54.3
Sodankylä Tähtelä,2005,12,19,00:00,50.3
Sodankylä Tähtelä,2005,12,20,00:00,49
Sodankylä Tähtelä,2005,12,21,00:00,47.2
Sodankylä Tähtelä,2005,12,22,00:00,46.4
Sodankylä Tähtelä,2005,12,23,00:00,46.8
Sodankylä Tähtelä,2005,12,24,00:00,48.6
Sodankylä Tähtelä,2005,12,25,00:00,52.5
Sodankylä Tähtelä,2005,12,26,00:00,51.3
Sodankylä Tähtelä,2005,12,27,00:00,51.5
Sodankylä Tähtelä,2005,12,28,00:00,50.2
Sodankylä Tähtelä,2005,12,29,00:00,49.2
Sodankylä Tähtelä,2005,12,30,00:00,48.8
Sodankylä Tähtelä,2005,12,31,00:00,50.7
Sodankylä Tähtelä,2006,1,1,00:00,51.8
Sodankylä Tähtelä,2006,1,2,00:00,52.6
Sodankylä Tähtelä,2006,1,3,00:00,51.6
Sodankylä Tähtelä,2006,1,4,00:00,51
Sodankylä Tähtelä,2006,1,5,00:00,49.6
Sodankylä Tähtelä,2006,1,6,00:00,48.3
Sodankylä Tähtelä,2006,1,7,00:00,48
Sodankylä Tähtelä,2006,1,8,00:00,48
Sodankylä Tähtelä,2006,1,9,00:00,47.5
Sodankylä Tähtelä,2006,1,10,00:00,46.9
Sodankylä Tähtelä,2006,1,11,00:00,48.1
Sodankylä Tähtelä,2006,1,12,00:00,48.5
Sodankylä Tähtelä,2006,1,13,00:00,47.1
Sodankylä Tähtelä,2006,1,14,00:00,43.1
Sodankylä Tähtelä,2006,1,15,00:00,45.3
Sodankylä Tähtelä,2006,1,16,00:00,47.2
Sodankylä Tähtelä,2006,1,17,00:00,48
Sodankylä Tähtelä,2006,1,18,00:00,48
Sodankylä Tähtelä,2006,1,19,00:00,48
Sodankylä Tähtelä,2006,1,20,00:00,48
Sodankylä Tähtelä,2006,1,21,00:00,48
Sodankylä Tähtelä,2006,1,22,00:00,48.6
Sodankylä Tähtelä,2006,1,23,00:00,51.7
Sodankylä Tähtelä,2006,1,24,00:00,51.7
Sodankylä Tähtelä,2006,1,25,00:00,58.2
Sodankylä Tähtelä,2006,1,26,00:00,60.2
Sodankylä Tähtelä,2006,1,27,00:00,60.5
Sodankylä Tähtelä,2006,1,28,00:00,58.7
Sodankylä Tähtelä,2006,1,29,00:00,57.1
Sodankylä Tähtelä,2006,1,30,00:00,56.7
Sodankylä Tähtelä,2006,1,31,00:00,-
-,2006,2,1,00:00,-
Sodankylä Tähtelä,2006,2,2,00:00,73.7
Sodankylä Tähtelä,2006,2,3,00:00,74.7
Sodankylä Tähtelä,2006,2,4,00:00,73.4
Sodankylä Tähtelä,2006,2,5,00:00,72.3
Sodankylä Tähtelä,2006,2,6,00:00,70.9
Sodankylä Tähtelä,2006,2,7,00:00,70.3
Sodankylä Tähtelä,2006,2,8,00:00,69.1
Sodankylä Tähtelä,2006,2,9,00:00,69.9
Sodankylä Tähtelä,2006,2,10,00:00,69.2
Sodankylä Tähtelä,2006,2,11,00:00,68.5
Sodankylä Tähtelä,2006,2,12,00:00,67.6
Sodankylä Tähtelä,2006,2,13,00:00,66.3
Sodankylä Tähtelä,2006,2,14,00:00,68.1
Sodankylä Tähtelä,2006,2,15,00:00,66.4
Sodankylä Tähtelä,2006,2,16,00:00,67.3
Sodankylä Tähtelä,2006,2,17,00:00,67
Sodankylä Tähtelä,2006,2,18,00:00,67.1
Sodankylä Tähtelä,2006,2,19,00:00,69.1
Sodankylä Tähtelä,2006,2,20,00:00,70
Sodankylä Tähtelä,2006,2,21,00:00,70.5
Sodankylä Tähtelä,2006,2,22,00:00,71.9
Sodankylä Tähtelä,2006,2,23,00:00,70
Sodankylä Tähtelä,2006,2,24,00:00,70.2
Sodankylä Tähtelä,2006,2,25,00:00,71.1
Sodankylä Tähtelä,2006,2,26,00:00,70.6
Sodankylä Tähtelä,2006,2,27,00:00,70.2
Sodankylä Tähtelä,2006,2,28,00:00,69.4
Sodankylä Tähtelä,2006,3,1,00:00,69
Sodankylä Tähtelä,2006,3,2,00:00,68.9
Sodankylä Tähtelä,2006,3,3,00:00,69.3
Sodankylä Tähtelä,2006,3,4,00:00,69.2
Sodankylä Tähtelä,2006,3,5,00:00,68.9
Sodankylä Tähtelä,2006,3,6,00:00,69
Sodankylä Tähtelä,2006,3,7,00:00,69
Sodankylä Tähtelä,2006,3,8,00:00,69.4
Sodankylä Tähtelä,2006,3,9,00:00,69.7
Sodankylä Tähtelä,2006,3,10,00:00,70.4
Sodankylä Tähtelä,2006,3,11,00:00,72.8
Sodankylä Tähtelä,2006,3,12,00:00,72.2
Sodankylä Tähtelä,2006,3,13,00:00,71.9
Sodankylä Tähtelä,2006,3,14,00:00,71
Sodankylä Tähtelä,2006,3,15,00:00,70.8
Sodankylä Tähtelä,2006,3,16,00:00,70.4
Sodankylä Tähtelä,2006,3,17,00:00,70
Sodankylä Tähtelä,2006,3,18,00:00,69.1
Sodankylä Tähtelä,2006,3,19,00:00,71
Sodankylä Tähtelä,2006,3,20,00:00,71
Sodankylä Tähtelä,2006,3,21,00:00,70.8
Sodankylä Tähtelä,2006,3,22,00:00,70
Sodankylä Tähtelä,2006,3,23,00:00,70
Sodankylä Tähtelä,2006,3,24,00:00,70.4
Sodankylä Tähtelä,2006,3,25,00:00,71.4
Sodankylä Tähtelä,2006,3,26,00:00,71.6
Sodankylä Tähtelä,2006,3,27,00:00,71.2
Sodankylä Tähtelä,2006,3,28,00:00,71.1
Sodankylä Tähtelä,2006,3,29,00:00,71.2
Sodankylä Tähtelä,2006,3,30,00:00,71
Sodankylä Tähtelä,2006,3,31,00:00,71.2
Sodankylä Tähtelä,2006,4,1,00:00,74.5
Sodankylä Tähtelä,2006,4,2,00:00,82.9
Sodankylä Tähtelä,2006,4,3,00:00,82.6
Sodankylä Tähtelä,2006,4,4,00:00,83.7
Sodankylä Tähtelä,2006,4,5,00:00,84.5
Sodankylä Tähtelä,2006,4,6,00:00,85.6
Sodankylä Tähtelä,2006,4,7,00:00,83.9
Sodankylä Tähtelä,2006,4,8,00:00,82.5
Sodankylä Tähtelä,2006,4,9,00:00,81.7
Sodankylä Tähtelä,2006,4,10,00:00,78.7
Sodankylä Tähtelä,2006,4,11,00:00,75.7
Sodankylä Tähtelä,2006,4,12,00:00,74.1
Sodankylä Tähtelä,2006,4,13,00:00,72.7
Sodankylä Tähtelä,2006,4,14,00:00,71
Sodankylä Tähtelä,2006,4,15,00:00,70
Sodankylä Tähtelä,2006,4,16,00:00,69.6
Sodankylä Tähtelä,2006,4,17,00:00,68.6
Sodankylä Tähtelä,2006,4,18,00:00,63.3
Sodankylä Tähtelä,2006,4,19,00:00,57.5
Sodankylä Tähtelä,2006,4,20,00:00,53.1
Sodankylä Tähtelä,2006,4,21,00:00,48.6
Sodankylä Tähtelä,2006,4,22,00:00,45.8
Sodankylä Tähtelä,2006,4,23,00:00,44.8
Sodankylä Tähtelä,2006,4,24,00:00,42.2
Sodankylä Tähtelä,2006,4,25,00:00,39.6
Sodankylä Tähtelä,2006,4,26,00:00,36.5
Sodankylä Tähtelä,2006,4,27,00:00,30.6
Sodankylä Tähtelä,2006,4,28,00:00,24.7
Sodankylä Tähtelä,2006,4,29,00:00,20.8
Sodankylä Tähtelä,2006,4,30,00:00,17.8
Sodankylä Tähtelä,2006,5,1,00:00,14.9
Sodankylä Tähtelä,2006,5,2,00:00,11.3
Sodankylä Tähtelä,2006,5,3,00:00,7.3
Sodankylä Tähtelä,2006,5,4,00:00,1.1
Sodankylä Tähtelä,2006,5,5,00:00,-1
Sodankylä Tähtelä,2006,5,6,00:00,-1
Sodankylä Tähtelä,2006,5,7,00:00,-1
Sodankylä Tähtelä,2006,5,8,00:00,-1
Sodankylä Tähtelä,2006,5,9,00:00,-1
Sodankylä Tähtelä,2006,5,10,00:00,-1
Sodankylä Tähtelä,2006,5,11,00:00,-1
Sodankylä Tähtelä,2006,5,12,00:00,-1
Sodankylä Tähtelä,2006,5,13,00:00,-1
Sodankylä Tähtelä,2006,5,14,00:00,-1
Sodankylä Tähtelä,2006,5,15,00:00,-1
Sodankylä Tähtelä,2006,5,16,00:00,-1
Sodankylä Tähtelä,2006,5,17,00:00,-1
Sodankylä Tähtelä,2006,5,18,00:00,-1
Sodankylä Tähtelä,2006,5,19,00:00,-1
Sodankylä Tähtelä,2006,5,20,00:00,-1
Sodankylä Tähtelä,2006,5,21,00:00,-1
Sodankylä Tähtelä,2006,5,22,00:00,-1
Sodankylä Tähtelä,2006,5,23,00:00,-1
Sodankylä Tähtelä,2006,5,24,00:00,-1
Sodankylä Tähtelä,2006,5,25,00:00,-1
Sodankylä Tähtelä,2006,5,26,00:00,-1
Sodankylä Tähtelä,2006,5,27,00:00,-1
Sodankylä Tähtelä,2006,5,28,00:00,-1
Sodankylä Tähtelä,2006,5,29,00:00,-1
Sodankylä Tähtelä,2006,5,30,00:00,-1
Sodankylä Tähtelä,2006,5,31,00:00,-1
Sodankylä Tähtelä,2006,6,1,00:00,-1
Sodankylä Tähtelä,2006,6,2,00:00,-1
Sodankylä Tähtelä,2006,6,3,00:00,-1
Sodankylä Tähtelä,2006,6,4,00:00,-1
Sodankylä Tähtelä,2006,6,5,00:00,-1
Sodankylä Tähtelä,2006,6,6,00:00,-1
Sodankylä Tähtelä,2006,6,7,00:00,-1
Sodankylä Tähtelä,2006,6,8,00:00,-1
Sodankylä Tähtelä,2006,6,9,00:00,-1
Sodankylä Tähtelä,2006,6,10,00:00,-1
Sodankylä Tähtelä,2006,6,11,00:00,-1
Sodankylä Tähtelä,2006,6,12,00:00,-1
Sodankylä Tähtelä,2006,6,13,00:00,-1
Sodankylä Tähtelä,2006,6,14,00:00,-1
Sodankylä Tähtelä,2006,6,15,00:00,-1
Sodankylä Tähtelä,2006,6,16,00:00,-1
Sodankylä Tähtelä,2006,6,17,00:00,-1
Sodankylä Tähtelä,2006,6,18,00:00,-1
Sodankylä Tähtelä,2006,6,19,00:00,-1
Sodankylä Tähtelä,2006,6,20,00:00,-1
Sodankylä Tähtelä,2006,6,21,00:00,-1
Sodankylä Tähtelä,2006,6,22,00:00,-1
Sodankylä Tähtelä,2006,6,23,00:00,-1
Sodankylä Tähtelä,2006,6,24,00:00,-1
Sodankylä Tähtelä,2006,6,25,00:00,-1
Sodankylä Tähtelä,2006,6,26,00:00,-1
Sodankylä Tähtelä,2006,6,27,00:00,-1
Sodankylä Tähtelä,2006,6,28,00:00,-1
Sodankylä Tähtelä,2006,6,29,00:00,-1
Sodankylä Tähtelä,2006,6,30,00:00,-1
Sodankylä Tähtelä,2006,7,1,00:00,-1
Sodankylä Tähtelä,2006,7,2,00:00,-1
Sodankylä Tähtelä,2006,7,3,00:00,-1
Sodankylä Tähtelä,2006,7,4,00:00,-1
Sodankylä Tähtelä,2006,7,5,00:00,-1
Sodankylä Tähtelä,2006,7,6,00:00,-1
Sodankylä Tähtelä,2006,7,7,00:00,-1
Sodankylä Tähtelä,2006,7,8,00:00,-1
Sodankylä Tähtelä,2006,7,9,00:00,-1
Sodankylä Tähtelä,2006,7,10,00:00,-1
Sodankylä Tähtelä,2006,7,11,00:00,-1
Sodankylä Tähtelä,2006,7,12,00:00,-1
Sodankylä Tähtelä,2006,7,13,00:00,-1
Sodankylä Tähtelä,2006,7,14,00:00,-1
Sodankylä Tähtelä,2006,7,15,00:00,-1
Sodankylä Tähtelä,2006,7,16,00:00,-1
Sodankylä Tähtelä,2006,7,17,00:00,-1
Sodankylä Tähtelä,2006,7,18,00:00,-1
Sodankylä Tähtelä,2006,7,19,00:00,-1
Sodankylä Tähtelä,2006,7,20,00:00,-1
Sodankylä Tähtelä,2006,7,21,00:00,-1
Sodankylä Tähtelä,2006,7,22,00:00,-1
Sodankylä Tähtelä,2006,7,23,00:00,-1
Sodankylä Tähtelä,2006,7,24,00:00,-1
Sodankylä Tähtelä,2006,7,25,00:00,-1
Sodankylä Tähtelä,2006,7,26,00:00,-1
Sodankylä Tähtelä,2006,7,27,00:00,-1
Sodankylä Tähtelä,2006,7,28,00:00,-1
Sodankylä Tähtelä,2006,7,29,00:00,-1
Sodankylä Tähtelä,2006,7,30,00:00,-1
Sodankylä Tähtelä,2006,7,31,00:00,-1
Sodankylä Tähtelä,2006,8,1,00:00,-1
Sodankylä Tähtelä,2006,8,2,00:00,-1
Sodankylä Tähtelä,2006,8,3,00:00,-1
Sodankylä Tähtelä,2006,8,4,00:00,-1
Sodankylä Tähtelä,2006,8,5,00:00,-1
Sodankylä Tähtelä,2006,8,6,00:00,-1
Sodankylä Tähtelä,2006,8,7,00:00,-1
Sodankylä Tähtelä,2006,8,8,00:00,-1
Sodankylä Tähtelä,2006,8,9,00:00,-1
Sodankylä Tähtelä,2006,8,10,00:00,-1
Sodankylä Tähtelä,2006,8,11,00:00,-1
Sodankylä Tähtelä,2006,8,12,00:00,-1
Sodankylä Tähtelä,2006,8,13,00:00,-1
Sodankylä Tähtelä,2006,8,14,00:00,-1
Sodankylä Tähtelä,2006,8,15,00:00,-1
Sodankylä Tähtelä,2006,8,16,00:00,-1
Sodankylä Tähtelä,2006,8,17,00:00,-1
Sodankylä Tähtelä,2006,8,18,00:00,-1
Sodankylä Tähtelä,2006,8,19,00:00,-1
Sodankylä Tähtelä,2006,8,20,00:00,-1
Sodankylä Tähtelä,2006,8,21,00:00,-1
Sodankylä Tähtelä,2006,8,22,00:00,-1
Sodankylä Tähtelä,2006,8,23,00:00,-1
Sodankylä Tähtelä,2006,8,24,00:00,-1
Sodankylä Tähtelä,2006,8,25,00:00,-1
Sodankylä Tähtelä,2006,8,26,00:00,-1
Sodankylä Tähtelä,2006,8,27,00:00,-1
Sodankylä Tähtelä,2006,8,28,00:00,-1
Sodankylä Tähtelä,2006,8,29,00:00,-1
Sodankylä Tähtelä,2006,8,30,00:00,-1
Sodankylä Tähtelä,2006,8,31,00:00,-1
Sodankylä Tähtelä,2006,9,1,00:00,-1
Sodankylä Tähtelä,2006,9,2,00:00,-1
Sodankylä Tähtelä,2006,9,3,00:00,-1
Sodankylä Tähtelä,2006,9,4,00:00,-1
Sodankylä Tähtelä,2006,9,5,00:00,-1
Sodankylä Tähtelä,2006,9,6,00:00,-1
Sodankylä Tähtelä,2006,9,7,00:00,-1
Sodankylä Tähtelä,2006,9,8,00:00,-1
Sodankylä Tähtelä,2006,9,9,00:00,-1
Sodankylä Tähtelä,2006,9,10,00:00,-1
Sodankylä Tähtelä,2006,9,11,00:00,-1
Sodankylä Tähtelä,2006,9,12,00:00,-1
Sodankylä Tähtelä,2006,9,13,00:00,-1
Sodankylä Tähtelä,2006,9,14,00:00,-1
Sodankylä Tähtelä,2006,9,15,00:00,-1
Sodankylä Tähtelä,2006,9,16,00:00,-1
Sodankylä Tähtelä,2006,9,17,00:00,-1
Sodankylä Tähtelä,2006,9,18,00:00,-1
Sodankylä Tähtelä,2006,9,19,00:00,-1
Sodankylä Tähtelä,2006,9,20,00:00,-1
Sodankylä Tähtelä,2006,9,21,00:00,-1
Sodankylä Tähtelä,2006,9,22,00:00,-1
Sodankylä Tähtelä,2006,9,23,00:00,-1
Sodankylä Tähtelä,2006,9,24,00:00,-1
Sodankylä Tähtelä,2006,9,25,00:00,-1
Sodankylä Tähtelä,2006,9,26,00:00,-1
Sodankylä Tähtelä,2006,9,27,00:00,-1
Sodankylä Tähtelä,2006,9,28,00:00,-1
Sodankylä Tähtelä,2006,9,29,00:00,-1
Sodankylä Tähtelä,2006,9,30,00:00,-1
Sodankylä Tähtelä,2006,10,1,00:00,-1
Sodankylä Tähtelä,2006,10,2,00:00,-1
Sodankylä Tähtelä,2006,10,3,00:00,-1
Sodankylä Tähtelä,2006,10,4,00:00,-1
Sodankylä Tähtelä,2006,10,5,00:00,-1
Sodankylä Tähtelä,2006,10,6,00:00,-1
Sodankylä Tähtelä,2006,10,7,00:00,-1
Sodankylä Tähtelä,2006,10,8,00:00,-1
Sodankylä Tähtelä,2006,10,9,00:00,-1
Sodankylä Tähtelä,2006,10,10,00:00,-1
Sodankylä Tähtelä,2006,10,11,00:00,-1
Sodankylä Tähtelä,2006,10,12,00:00,-1
Sodankylä Tähtelä,2006,10,13,00:00,-1
Sodankylä Tähtelä,2006,10,14,00:00,-1
Sodankylä Tähtelä,2006,10,15,00:00,-1
Sodankylä Tähtelä,2006,10,16,00:00,-1
Sodankylä Tähtelä,2006,10,17,00:00,1.6
Sodankylä Tähtelä,2006,10,18,00:00,4.3
Sodankylä Tähtelä,2006,10,19,00:00,3.8
Sodankylä Tähtelä,2006,10,20,00:00,4.8
Sodankylä Tähtelä,2006,10,21,00:00,4.8
Sodankylä Tähtelä,2006,10,22,00:00,5.2
Sodankylä Tähtelä,2006,10,23,00:00,5
Sodankylä Tähtelä,2006,10,24,00:00,5
Sodankylä Tähtelä,2006,10,25,00:00,5.3
Sodankylä Tähtelä,2006,10,26,00:00,6.1
Sodankylä Tähtelä,2006,10,27,00:00,6.8
Sodankylä Tähtelä,2006,10,28,00:00,6.2
Sodankylä Tähtelä,2006,10,29,00:00,6.9
Sodankylä Tähtelä,2006,10,30,00:00,7.7
Sodankylä Tähtelä,2006,10,31,00:00,7.5
Sodankylä Tähtelä,2006,11,1,00:00,8
Sodankylä Tähtelä,2006,11,2,00:00,8
Sodankylä Tähtelä,2006,11,3,00:00,8
Sodankylä Tähtelä,2006,11,4,00:00,8
Sodankylä Tähtelä,2006,11,5,00:00,8
Sodankylä Tähtelä,2006,11,6,00:00,8.9
Sodankylä Tähtelä,2006,11,7,00:00,10.9
Sodankylä Tähtelä,2006,11,8,00:00,10
Sodankylä Tähtelä,2006,11,9,00:00,11.8
Sodankylä Tähtelä,2006,11,10,00:00,12.4
Sodankylä Tähtelä,2006,11,11,00:00,12
Sodankylä Tähtelä,2006,11,12,00:00,12
Sodankylä Tähtelä,2006,11,13,00:00,13.3
Sodankylä Tähtelä,2006,11,14,00:00,13.7
Sodankylä Tähtelä,2006,11,15,00:00,14.9
Sodankylä Tähtelä,2006,11,16,00:00,14.5
Sodankylä Tähtelä,2006,11,17,00:00,14.6
Sodankylä Tähtelä,2006,11,18,00:00,14.7
Sodankylä Tähtelä,2006,11,19,00:00,13.7
Sodankylä Tähtelä,2006,11,20,00:00,12.7
Sodankylä Tähtelä,2006,11,21,00:00,13.8
Sodankylä Tähtelä,2006,11,22,00:00,12.9
Sodankylä Tähtelä,2006,11,23,00:00,10.1
Sodankylä Tähtelä,2006,11,24,00:00,9.5
Sodankylä Tähtelä,2006,11,25,00:00,9.5
Sodankylä Tähtelä,2006,11,26,00:00,6.2
Sodankylä Tähtelä,2006,11,27,00:00,2.6
Sodankylä Tähtelä,2006,11,28,00:00,2
Sodankylä Tähtelä,2006,11,29,00:00,1.8
Sodankylä Tähtelä,2006,11,30,00:00,2
Sodankylä Tähtelä,2006,12,1,00:00,2
Sodankylä Tähtelä,2006,12,2,00:00,7.1
Sodankylä Tähtelä,2006,12,3,00:00,10.1
Sodankylä Tähtelä,2006,12,4,00:00,13.8
Sodankylä Tähtelä,2006,12,5,00:00,18.1
Sodankylä Tähtelä,2006,12,6,00:00,18.1
Sodankylä Tähtelä,2006,12,7,00:00,18.1
Sodankylä Tähtelä,2006,12,8,00:00,18.7
Sodankylä Tähtelä,2006,12,9,00:00,16.8
Sodankylä Tähtelä,2006,12,10,00:00,13.2
Sodankylä Tähtelä,2006,12,11,00:00,14.6
Sodankylä Tähtelä,2006,12,12,00:00,14.3
Sodankylä Tähtelä,2006,12,13,00:00,13.9
Sodankylä Tähtelä,2006,12,14,00:00,13.1
Sodankylä Tähtelä,2006,12,15,00:00,13
Sodankylä Tähtelä,2006,12,16,00:00,13.6
Sodankylä Tähtelä,2006,12,17,00:00,13
Sodankylä Tähtelä,2006,12,18,00:00,12.3
Sodankylä Tähtelä,2006,12,19,00:00,11.3
Sodankylä Tähtelä,2006,12,20,00:00,11.3
Sodankylä Tähtelä,2006,12,21,00:00,11.9
